years,data
1960,344.88499
1961,353.05851
1962,384.75709
1963,375.18527
1964,364.33564
1965,349.64276
1966,373.92735
1967,407.78983
1968,439.00831
1969,424.54643
1970,448.45578
1971,445.64587
1972,465.22688
1973,432.28796
1974,421.29845
1975,396.20256
1976,428.02522
1977,389.44563
1978,383.96818
1979,374.24562
1980,367.23375
1981,354.80066
1982,341.0684
1983,338.93541
1984,335.54189
1985,323.92221
1986,311.2223
1987,328.59719
1988,342.69693
1989,356.15782
1990,393.95871
1991,381.27285
1992,369.95894
1993,370.07157
1994,353.76984
1995,340.17135
1996,351.79888
1997,369.78228
1998,362.17393
1999,360.46323
2000,371.70486
2001,363.27169
2002,354.46788
2003,349.97105
2004,360.02533
2005,355.59161
2006,353.506
2007,363.25034
2008,350.82227
2009,333.82628
