years,data
1960,7373.05583
1961,6936.51555
1962,6791.46314
1963,6468.79948
1964,6299.60702
1965,6074.90564
1966,6209.5118
1967,5678.48447
1968,5705.58598
1969,5681.81484
1970,5547.61237
1971,4964.65394
1972,4745.50766
1973,4895.8681
1974,4918.59476
1975,6002.3454
1976,6781.05597
1977,7327.52063
1978,7989.09471
1979,9921.6861
1980,6222.6322
1981,7629.45977
1982,7687.77806
1983,8353.62985
1984,8678.39179
1985,9225.50575
1986,9838.89255
1987,6833.76265
1988,6430.24181
1989,7348.16428
1990,6724.90339
1991,7253.94548
1992,7577.7747
1993,7844.05615
1994,6888.26566
1995,7463.53536
1996,6949.93737
1997,7913.06747
1998,7180.88409
1999,7885.34869
2000,7912.20047
2001,6550.02322
2002,6708.40352
2003,7311.99791
2004,10298.52275
2005,21302.06495
2006,25664.70975
2007,28791.63891
2008,31942.04935
2009,29973.36798
