years,data
1970,8.88351
1971,8.14029
1972,7.46192
1973,6.85743
1974,6.92403
1975,9.30472
1976,10.63756
1977,12.2172
1978,12.78191
1979,16.13708
1980,11.34731
1981,14.83357
1982,14.51037
1983,15.53994
1984,16.01936
1985,17.47566
1986,19.66012
1987,11.40014
1988,12.57947
1989,29.29522
1990,144.04755
1991,150.37864
1992,158.61019
1993,185.19853
1994,177.34254
1995,179.00767
1996,185.94696
1997,255.47871
1998,223.14157
1999,234.64535
2000,251.10177
2001,148.13517
2002,151.71313
2003,157.94922
2004,154.42103
2005,605.27921
2006,561.05677
2007,596.20653
2008,633.22962
2009,628.44189
