years,data
1970,1.48612
1971,1.48612
1972,1.48612
1973,1.4861
1974,1.4861
1975,1.4861
1976,1.48611
1977,1.4861
1978,1.48612
1979,1.48611
1980,1.48611
1981,1.48611
1982,1.48612
1983,1.4861
1984,1.48611
1985,1.48612
1986,1.51161
1987,1.51161
1988,1.51161
1989,1.51162
1990,1.65864
1991,1.65767
1992,1.65832
1993,1.65737
1994,1.61712
1995,1.61711
1996,1.61747
1997,1.6175
1998,1.21704
1999,1.21707
2000,1.21704
2001,1.23643
2002,1.66021
2003,1.66034
2004,1.66046
2005,1.66046
2006,1.66324
2007,1.66316
2008,1.66323
2009,1.66302
