years,data
1960,46.3088
1961,49.32068
1962,52.41537
1963,54.25292
1964,52.31365
1965,53.83461
1966,57.2797
1967,61.3746
1968,64.07313
1969,67.80901
1970,69.81958
1971,69.70329
1972,69.07182
1973,72.4505
1974,85.0085
1975,90.9078
1976,94.83653
1977,97.12127
1978,101.05124
1979,103.93026
1980,108.36902
1981,119.73706
1982,124.09039
1983,105.75845
1984,95.16022
1985,113.15784
1986,116.48388
1987,122.77349
1988,117.63639
1989,119.41475
1990,126.56935
1991,112.90251
1992,100.13997
1993,17.79518
1994,17.95686
1995,18.33008
1996,18.31708
1997,18.21845
1998,18.32234
1999,18.39553
2000,18.66199
2001,38.71064
2002,337.45578
2003,551.35826
2004,77.02874
2005,23.1486
2006,20.3933
2007,20.60345
2008,20.56306
2009,20.50086
