years,data
1960,25.963
1961,33.035
1962,28.127
1963,829.107
1964,1667.122
1965,2417.627
1966,2033.159
1967,2458.927
1968,2376.311
1969,2798.167
1970,5517.631
1971,6677.402
1972,6849.523
1973,7514.403
1974,7922.85
1975,7425.466
1976,7690.288
1977,8571.403
1978,7995.778
1979,8467.04
1980,11405.669
1981,10619.459
1982,12172.606
1983,14358.818
1984,13895.748
1985,14498.496
1986,13147.188
1987,14340.484
1988,14660.581
1989,15249.9
1990,15064.983
1991,12809.028
1992,14775.11
1993,14941.76
1994,15297.362
1995,15137.013
1996,15215.202
1997,15801.931
1998,15882.507
1999,16223.974
2000,16503.061
2001,15955.052
2002,15197.035
2003,16541.512
2004,16660.841
2005,17033.66502
2006,16961.07799
2007,15958.762
2008,15397.619
2009,16512.524
