years,data
1970,355.59409
1971,381.65372
1972,410.14514
1973,456.32712
1974,641.86186
1975,722.71669
1976,810.81078
1977,928.78766
1978,1027.33462
1979,1256.36692
1980,1745.94383
1981,2152.62273
1982,1870.08612
1983,1831.81139
1984,1848.78832
1985,1704.4654
1986,1377.70668
1987,1485.75127
1988,1517.01532
1989,1674.77632
1990,1980.11006
1991,1997.26553
1992,1976.22089
1993,2103.84586
1994,2003.39049
1995,1816.59491
1996,2090.39017
1997,2304.71047
1998,2063.16323
1999,2254.38257
2000,2875.78204
2001,2915.98068
2002,2641.2377
2003,3116.6395
2004,3847.7362
2005,4924.93433
2006,5640.60862
2007,6239.04929
2008,7066.30251
2009,4744.12878
