years,data
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,-374.18269
1982,-401.60759
1983,-239.21753
1984,-261.89921
1985,-287.67705
1986,-306.45388
1987,-313.31933
1988,-239.92152
1989,-341.17071
1990,-316.73089
1991,-505.10626
1992,-389.97129
1993,-437.36085
1994,-300.67908
1995,-345.5281
1996,-120.81425
1997,-107.52457
1998,-317.44014
1999,-289.62486
2000,-403.40786
2001,-76.19142
2002,-135.08367
2003,-49.35346
2004,-85.8754
2005,3.2777
2006,86.38298
2007,78.99928
2008,-70.62891
2009,-99.70562
