years,data
1970,0.01338
1971,0.04255
1972,0.05408
1973,0.22568
1974,0.39403
1975,0.37317
1976,0.55464
1977,0.46397
1978,0.40069
1979,0.46452
1980,8.22654
1981,5.47421
1982,6.45664
1983,2.95626
1984,1.29726
1985,1.64205
1986,0.92486
1987,1.36309
1988,1.27593
1989,1.40639
1990,1.33132
1991,1.77708
1992,2.1306
1993,2.07619
1994,1.25093
1995,1.2481
1996,1.46904
1997,1.38253
1998,1.15244
1999,2.11721
2000,2.97464
2001,2.24615
2002,1.93844
2003,3.87297
2004,2.94604
2005,5.05128
2006,7.30322
2007,9.08798
2008,13.94101
2009,7.58405
