years,data
1960,1.16047
1961,1.16047
1962,1.16047
1963,1.16047
1964,1.16047
1965,1.16047
1966,1.16047
1967,1.16047
1968,1.16047
1969,1.16047
1970,1.16047
1971,1.1658
1972,1.16346
1973,1.14705
1974,1.13944
1975,1.14213
1976,1.14149
1977,1.15442
1978,1.15774
1979,1.16625
1980,1.15783
1981,1.15413
1982,1.15407
1983,1.14812
1984,1.15388
1985,1.17493
1986,1.19431
1987,1.19821
1988,1.19806
1989,1.16445
1990,1.16671
1991,1.14931
1992,1.13399
1993,1.13306
1994,1.09257
1995,1.10378
1996,1.13513
1997,1.12229
1998,1.08847
1999,1.08892
2000,1.07118
2001,1.07911
2002,1.0864
2003,1.12815
2004,1.1256
2005,1.11675
2006,1.11198
2007,1.12231
2008,1.11053
2009,1.12631
