years,data
1960,733.48502
1961,717.26441
1962,465.96138
1963,447.86085
1964,416.9188
1965,287.82916
1966,349.61314
1967,437.62391
1968,225.96973
1969,261.90859
1970,588.60608
1971,2272.97597
1972,2758.86006
1973,4924.21507
1974,6821.30892
1975,10909.73593
1976,6368.73669
1977,6274.35563
1978,2815.28686
1979,5112.31149
1980,2361.32154
1981,1059.17644
1982,1979.4608
1983,1433.33481
1984,764.46539
1985,519.88695
1986,502.28024
1987,495.10941
1988,566.15046
1989,506.11253
1990,417.09641
1991,396.94197
1992,425.19577
1993,419.6174
1994,272.15486
1995,258.83764
1996,252.14493
1997,242.82047
1998,262.3347
1999,421.50283
2000,392.17395
2001,414.66404
2002,315.74413
2003,510.9457
2004,307.19885
2005,374.16905
2006,427.08906
2007,479.0713
2008,592.47823
2009,496.989
