years,data
1960,300477.162
1961,310533.3217
1962,344362.3752
1963,336582.0811
1964,329499.3831
1965,323103.7984
1966,342674.8245
1967,371721.4681
1968,397536.1741
1969,386828.8739
1970,412525.4588
1971,419186.869
1972,447703.0638
1973,420721.42
1974,418278.2225
1975,405063.6565
1976,450207.1814
1977,410831.5944
1978,408852.3456
1979,410902.7655
1980,408904.937
1981,402011.7932
1982,393784.1661
1983,401852.5899
1984,389464.2297
1985,373131.3523
1986,364137.4955
1987,392706.9365
1988,414373.6938
1989,430313.583
1990,491234.6743
1991,483628.8976
1992,478974.8874
1993,490366.6547
1994,474161.2538
1995,458796.3684
1996,484051.5325
1997,521676.8812
1998,509813.6577
1999,511809.0314
2000,531715.4998
2001,522653.6038
2002,510252.1388
2003,509098.241
2004,531589.1585
2005,527720.735
2006,528798.2288
2007,551314.935
2008,535153.3021
2009,514669.9781
