years,data
1970,231.57236
1971,251.43177
1972,159.3091
1973,409.56197
1974,150.84289
1975,0.0
1976,160.24967
1977,368.23984
1978,1713.14979
1979,2004.61424
1980,174.93892
1981,2720.50527
1982,2738.08678
1983,2121.8854
1984,1601.09217
1985,1774.32796
1986,2029.19397
1987,1039.068
1988,1117.92
1989,904.15975
1990,876.908
1991,883.304
1992,979.104
1993,1302.36
1994,1490.968
1995,1672.608
1996,1628.51478
1997,1664.46092
1998,1574.17897
1999,1608.12074
2000,1905.60868
2001,1778.36477
2002,1805.99471
2003,2002.70819
2004,1977.95132
2005,1926.10282
2006,1935.95905
2007,1882.48955
2008,1564.34093
2009,1461.54042
