years,data
1960,774.0
1961,739.6
1962,791.2
1963,877.2
1964,1100.8
1965,860.0
1966,894.4
1967,894.4
1968,894.4
1969,825.6
1970,739.6
1971,911.6
1972,1100.8
1973,1066.4
1974,963.2
1975,1066.4
1976,1083.6
1977,1427.6
1978,1823.2
1979,1806.0
1980,1237.39927
1981,1238.94602
1982,1172.43581
1983,1307.00298
1984,1298.49586
1985,1272.20112
1986,2189.85816
1987,2143.61271
1988,2210.26057
1989,894.41152
1990,238.48751
1991,251.05009
1992,226.02798
1993,236.26925
1994,239.16122
1995,285.97164
1996,193.17351
1997,210.08667
1998,178.3585
1999,184.57718
2000,177.97682
2001,347.81288
2002,237.9112
2003,242.86641
2004,257.64074
2005,260.40472
2006,362.15083
2007,375.2894
2008,367.3573
2009,343.03754
