years,data
1970,2.27518
1971,2.331
1972,2.30632
1973,2.48949
1974,3.56821
1975,4.02612
1976,4.12379
1977,4.42661
1978,4.62704
1979,6.15669
1980,8.69284
1981,9.97173
1982,9.71812
1983,8.655
1984,8.51624
1985,8.47009
1986,6.65907
1987,7.03899
1988,6.99777
1989,7.71772
1990,8.70943
1991,8.48008
1992,8.63263
1993,9.03412
1994,8.93205
1995,8.92519
1996,9.65754
1997,9.50434
1998,8.09997
1999,8.74833
2000,11.21137
2001,10.60611
2002,10.18387
2003,11.64641
2004,13.84885
2005,18.0131
2006,20.27086
2007,22.12107
2008,26.47637
2009,18.48753
