years,data
1970,0.85674
1971,0.88089
1972,0.8931
1973,0.93161
1974,1.15551
1975,1.23649
1976,1.27823
1977,1.97707
1978,2.35366
1979,2.56438
1980,3.17123
1981,3.66585
1982,4.70428
1983,5.28118
1984,5.5541
1985,5.58522
1986,5.27645
1987,4.60868
1988,4.87051
1989,5.45138
1990,5.3634
1991,5.18297
1992,4.55082
1993,5.2372
1994,5.61163
1995,4.94197
1996,4.31841
1997,5.74139
1998,5.33263
1999,5.15781
2000,6.30341
2001,7.93113
2002,6.3049
2003,8.22204
2004,9.33149
2005,10.87296
2006,12.37553
2007,11.63829
2008,12.02687
2009,9.26862
