years,data
1960,481.54852
1961,528.99962
1962,486.85343
1963,482.06253
1964,564.24196
1965,463.9703
1966,407.90979
1967,461.4631
1968,524.51056
1969,621.19532
1970,641.51616
1971,621.94519
1972,681.42771
1973,687.0645
1974,618.9195
1975,562.1947
1976,576.37087
1977,712.76982
1978,642.0666
1979,587.45505
1980,1171.59999
1981,1511.44674
1982,1077.6188
1983,2684.42605
1984,1171.91355
1985,967.16676
1986,654.89902
1987,809.24374
1988,707.99171
1989,766.41836
1990,950.7387
1991,784.35484
1992,536.49351
1993,488.62563
1994,380.2599
1995,457.2268
1996,386.3882
1997,433.82845
1998,517.2349
1999,799.79826
2000,750.86311
2001,1179.09604
2002,1291.28113
2003,1375.46193
2004,963.04808
2005,1051.22554
2006,883.29079
2007,615.30094
2008,1057.47143
2009,640.81734
