years,data
1970,0.1303
1971,0.13406
1972,0.09253
1973,0.23782
1974,0.13358
1975,0.0
1976,0.18777
1977,0.42379
1978,2.15847
1979,2.65241
1980,0.15372
1981,3.44147
1982,4.40753
1983,3.43521
1984,2.33449
1985,2.46433
1986,2.74144
1987,1.47559
1988,1.41487
1989,1.04368
1990,1.14543
1991,1.1726
1992,1.37736
1993,1.69845
1994,1.97914
1995,1.99632
1996,1.86242
1997,1.97382
1998,1.83493
1999,1.9456
2000,2.19787
2001,2.10695
2002,2.21894
2003,2.41589
2004,2.66228
2005,2.95597
2006,3.22904
2007,3.74973
2008,3.29558
2009,3.69441
