years,data
1960,20324.95766
1961,20473.02487
1962,21782.47373
1963,22385.4799
1964,24013.95648
1965,24126.55585
1966,23797.43316
1967,23898.08247
1968,27177.22925
1969,28186.40315
1970,29600.77707
1971,29925.44442
1972,33089.64565
1973,36025.91051
1974,36043.17826
1975,36954.61362
1976,37608.26002
1977,39528.46048
1978,39955.63381
1979,40142.9394
1980,37936.67939
1981,39427.61187
1982,34784.46687
1983,38118.43802
1984,38400.94042
1985,35060.64914
1986,34761.6595
1987,36153.4592
1988,36440.31468
1989,37454.1357
1990,41128.53667
1991,45593.0648
1992,45938.20719
1993,45959.66658
1994,43745.01671
1995,40928.12016
1996,40690.74426
1997,43283.29701
1998,45324.41092
1999,47562.38019
2000,45755.31284
2001,45321.79852
2002,45755.78313
2003,46071.12768
2004,47840.59815
2005,47697.32929
2006,49631.00087
2007,53175.33034
2008,49839.76921
2009,47809.80032
