years,data
1970,5.10802
1971,5.31141
1972,6.02126
1973,6.27035
1974,8.14505
1975,8.96511
1976,9.38068
1977,9.01793
1978,10.55343
1979,14.8312
1980,18.57905
1981,22.33928
1982,19.51825
1983,20.12262
1984,22.27983
1985,20.73429
1986,17.95009
1987,17.67488
1988,18.34501
1989,18.64597
1990,19.34255
1991,19.90725
1992,22.1323
1993,23.32782
1994,24.57935
1995,24.53725
1996,24.63468
1997,23.29626
1998,25.86727
1999,22.95538
2000,24.2901
2001,23.50471
2002,26.57197
2003,29.96669
2004,33.6049
2005,43.73337
2006,51.1401
2007,55.1492
2008,55.52153
2009,45.43053
