years,data
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,34.36538
1982,115.03952
1983,216.91683
1984,259.90488
1985,279.65973
1986,296.64172
1987,325.43225
1988,327.61223
1989,309.8581
1990,260.43624
1991,305.58391
1992,272.92948
1993,297.90558
1994,281.35568
1995,265.62002
1996,107.14858
1997,186.1828
1998,215.76074
1999,196.46101
2000,231.61931
2001,249.43174
2002,333.90127
2003,386.54525
2004,346.5729
2005,471.99651
2006,672.28405
2007,718.73048
2008,527.68346
2009,654.17495
