years,data
1970,3.64541
1971,3.74672
1972,4.04779
1973,4.76192
1974,7.65947
1975,7.83511
1976,8.75824
1977,11.89636
1978,11.09931
1979,13.00554
1980,41.29167
1981,67.1584
1982,43.66217
1983,93.12226
1984,39.14828
1985,31.955
1986,16.57956
1987,21.06172
1988,17.71878
1989,20.61205
1990,31.59709
1991,22.22847
1992,13.44329
1993,11.60234
1994,10.80498
1995,13.14525
1996,13.00129
1997,14.75925
1998,15.67491
1999,24.65293
2000,32.90797
2001,52.67812
2002,55.15707
2003,71.0401
2004,53.9102
2005,76.04009
2006,69.31798
2007,53.01471
2008,127.40719
2009,50.23636
