years,data
1970,5.7815
1971,5.8588
1972,6.15894
1973,6.2274
1974,6.95919
1975,7.90083
1976,8.5664
1977,9.84975
1978,11.71597
1979,13.77324
1980,15.95385
1981,18.32418
1982,20.86167
1983,20.47425
1984,20.96844
1985,22.57177
1986,23.41312
1987,22.48965
1988,23.09907
1989,22.67937
1990,22.21221
1991,22.56801
1992,22.46752
1993,22.97532
1994,22.7111
1995,21.84567
1996,21.86798
1997,22.1553
1998,21.75339
1999,20.98177
2000,19.83874
2001,21.3421
2002,20.60962
2003,21.56063
2004,21.66338
2005,22.8863
2006,22.31435
2007,22.46437
2008,25.40523
2009,24.61412
