years,data
1960,106.983
1961,104.617
1962,67.963
1963,65.323
1964,60.81
1965,41.982
1966,50.993
1967,63.83
1968,32.959
1969,38.201
1970,85.84
1971,348.762
1972,427.432
1973,763.06
1974,1054.97
1975,1703.813
1976,976.978
1977,969.517
1978,425.503
1979,795.693
1980,175.205
1981,53.205
1982,167.823
1983,151.476
1984,88.405
1985,40.573
1986,41.057
1987,30.226
1988,41.925
1989,35.546
1990,32.309
1991,10.333
1992,1.891
1993,1.454
1994,0.49
1995,0.689
1996,0.286
1997,0.352
1998,0.0
1999,0.0
2000,0.0
2001,9.38
2002,0.0
2003,0.0
2004,0.0
2005,0.0
2006,0.0
2007,0.0
2008,0.0
2009,0.0
