years,data
1960,97.34449
1961,31.23132
1962,20.70809
1963,46.88965
1964,70.67377
1965,80.56787
1966,155.55883
1967,43.3869
1968,106.48963
1969,175.52579
1970,165.79596
1971,115.76774
1972,142.22566
1973,326.63044
1974,163.31522
1975,151.27401
1976,174.29988
1977,222.85873
1978,213.34345
1979,238.14
1980,748.44
1981,481.95
1982,1009.36745
1983,1624.85247
1984,267.70565
1985,231.24982
1986,118.39811
1987,123.39428
1988,64.80181
1989,57.23837
1990,23.76031
1991,34.73391
1992,25.79413
1993,22.71612
1994,19.41952
1995,31.66542
1996,37.02708
1997,30.22722
1998,32.65257
1999,128.36812
2000,32.06952
2001,26.63964
2002,14.57491
2003,20.79421
2004,30.44592
2005,25.80871
2006,23.25159
2007,14.94964
2008,6.18245
2009,5.00559
