years,data
1970,202.9417
1971,219.95098
1972,230.84593
1973,258.18153
1974,349.98103
1975,409.24756
1976,435.64828
1977,481.68282
1978,527.28959
1979,650.35031
1980,850.83169
1981,978.81858
1982,958.04572
1983,824.29561
1984,835.35241
1985,859.53404
1986,674.75846
1987,742.21284
1988,754.76419
1989,817.47259
1990,903.90038
1991,915.20038
1992,952.44293
1993,1057.63271
1994,1053.84141
1995,1042.3353
1996,1077.74792
1997,1141.66176
1998,994.96162
1999,1102.47432
2000,1332.32644
2001,1293.30406
2002,1268.56166
2003,1468.10878
2004,1778.09936
2005,2201.85457
2006,2533.07
2007,2727.05703
2008,2970.6852
2009,2262.23854
