years,data
1970,462.19827
1971,499.16676
1972,543.26995
1973,602.65561
1974,808.77758
1975,902.25101
1976,1023.24758
1977,1185.93742
1978,1352.18737
1979,1666.91348
1980,2206.11824
1981,2679.41702
1982,2475.3239
1983,2440.11153
1984,2595.28407
1985,2540.47951
1986,2251.92408
1987,2379.09302
1988,2439.98442
1989,2632.97015
1990,2942.7892
1991,2984.31928
1992,2985.89822
1993,3161.54817
1994,3103.6908
1995,2901.51769
1996,3232.29352
1997,3477.18791
1998,3277.09955
1999,3423.92831
2000,4094.49967
2001,4232.64701
2002,3913.95893
2003,4448.03342
2004,5230.77199
2005,6444.52578
2006,7186.01864
2007,7857.73476
2008,8862.73799
2009,6454.27053
