years,data
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,0.0
1982,2.57143
1983,61.80201
1984,142.9132
1985,141.9116
1986,127.58313
1987,241.89698
1988,358.89533
1989,495.1418
1990,370.55821
1991,364.74684
1992,288.31555
1993,59.10414
1994,152.92176
1995,471.55938
1996,397.70826
1997,398.74063
1998,670.5077
1999,559.98532
2000,637.60151
2001,212.08369
2002,182.95795
2003,147.52661
2004,160.3663
2005,301.09062
2006,291.74824
2007,376.84919
2008,804.16357
2009,1188.71091
