years,data
1970,1.028034676
1971,1.081793413
1972,1.085535745
1973,1.346525274
1974,1.977896439
1975,2.25630787
1976,2.584802888
1977,2.782125067
1978,2.973925711
1979,3.637258678
1980,6.914926292
1981,8.533228472
1982,8.085859111
1983,7.046073853
1984,6.933432441
1985,6.823280527
1986,5.113918823
1987,5.166165951
1988,4.542468199
1989,5.301919751
1990,6.982385223
1991,6.455303488
1992,5.995355064
1993,5.882670434
1994,4.193577328
1995,4.071568732
1996,6.043376764
1997,5.472404838
1998,3.136284386
1999,3.446698966
2000,8.63067059
2001,6.639136766
2002,6.373933254
2003,8.15141684
2004,9.782143242
2005,13.32646985
2006,16.36608009
2007,16.0399074
2008,20.4619944
2009,18.93755441
