years,data
1970,1.934578687
1971,2.053240717
1972,2.015930758
1973,2.194555563
1974,3.160539809
1975,3.543174221
1976,3.672557927
1977,3.946616815
1978,4.181187675
1979,5.462792567
1980,7.883090961
1981,9.223155945
1982,8.909756414
1983,7.699213925
1984,7.757072119
1985,7.941371363
1986,6.234628703
1987,6.530215866
1988,6.468987434
1989,7.161664378
1990,8.206311293
1991,7.627333534
1992,7.472422332
1993,7.874046309
1994,7.878748516
1995,7.780129337
1996,8.826960641
1997,8.757274249
1998,7.396875218
1999,7.986437236
2000,10.4130577
2001,10.47972603
2002,9.645121812
2003,11.03106996
2004,13.17428567
2005,17.14442808
2006,19.34837729
2007,20.57498376
2008,25.05151894
2009,17.64934713
