years,data
1960,323.76319
1961,385.71995
1962,347.55633
1963,351.59917
1964,410.88648
1965,341.09417
1966,292.58471
1967,360.23055
1968,400.08588
1969,477.25898
1970,450.23248
1971,420.06812
1972,468.16374
1973,393.86929
1974,359.43471
1975,285.30852
1976,276.67714
1977,306.33217
1978,252.67936
1979,282.45717
1980,271.62019
1981,184.33319
1982,242.15162
1983,287.97798
1984,133.16793
1985,469.88274
1986,224.807
1987,228.52695
1988,202.86929
1989,274.77624
1990,383.18238
1991,303.23069
1992,246.27631
1993,181.64555
1994,173.55988
1995,193.32838
1996,191.5821
1997,243.90378
1998,357.8476
1999,459.5768
2000,458.45457
2001,774.28671
2002,616.69352
2003,429.37917
2004,479.56
2005,396.75969
2006,559.02343
2007,404.0169
2008,421.32726
2009,337.74987
