years,data
1970,13.45291
1971,11.96559
1972,13.44508
1973,17.22325
1974,27.37128
1975,34.00546
1976,30.64447
1977,32.40988
1978,37.49718
1979,50.13112
1980,61.65827
1981,55.77624
1982,62.23195
1983,80.39784
1984,73.09083
1985,64.03296
1986,59.62196
1987,56.54746
1988,60.00818
1989,46.02595
1990,42.19752
1991,54.58887
1992,56.72552
1993,69.82979
1994,62.67656
1995,60.83301
1996,111.42713
1997,105.59152
1998,105.98832
1999,110.61097
2000,142.75638
2001,46.73638
2002,81.29237
2003,91.80647
2004,110.47593
2005,121.63221
2006,96.44752
2007,117.4513
2008,98.45166
2009,85.29198
