years,data
1960,499.08388
1961,590.03013
1962,585.38672
1963,572.16514
1964,965.8575
1965,816.22703
1966,682.32842
1967,583.04555
1968,832.2082
1969,1020.8584
1970,920.13575
1971,1055.95416
1972,1204.82432
1973,879.92899
1974,836.36884
1975,784.49035
1976,757.01572
1977,812.97646
1978,808.81168
1979,36.16211
1980,104.90846
1981,455.77409
1982,321.93639
1983,382.06829
1984,296.03704
1985,342.12715
1986,335.60385
1987,263.18664
1988,265.11336
1989,406.24123
1990,426.27463
1991,289.95122
1992,361.28692
1993,351.13649
1994,520.72226
1995,339.6152
1996,308.83071
1997,269.52615
1998,2.80172
1999,62.55199
2000,63.79452
2001,132.47789
2002,67.85344
2003,184.8654
2004,291.56297
2005,266.57655
2006,256.5469
2007,141.2819
2008,402.5903
2009,166.81825
