years,data
1970,67.09589
1971,61.48245
1972,56.3588
1973,51.79317
1974,52.29622
1975,70.27718
1976,80.34394
1977,92.27475
1978,96.53995
1979,121.88103
1980,85.7046
1981,112.03586
1982,109.59471
1983,117.3709
1984,120.9919
1985,131.99116
1986,148.49006
1987,86.10364
1988,95.01091
1989,221.2626
1990,198.10816
1991,206.81529
1992,218.13611
1993,254.70296
1994,243.89864
1995,246.18869
1996,255.73227
1997,351.35909
1998,306.88592
1999,322.70702
2000,345.3395
2001,203.72984
2002,208.65059
2003,217.22708
2004,212.37476
2005,832.43862
2006,771.61964
2007,819.96099
2008,870.87874
2009,864.29418
