years,data
1970,40.75776
1971,42.05008
1972,46.72066
1973,44.88265
1974,51.89538
1975,56.93287
1976,69.77575
1977,77.86383
1978,86.56156
1979,102.85399
1980,133.87663
1981,126.94665
1982,162.93609
1983,200.13051
1984,186.00579
1985,200.46544
1986,165.76828
1987,166.63825
1988,167.72438
1989,186.20799
1990,220.84123
1991,216.14145
1992,195.09515
1993,207.1158
1994,205.26729
1995,179.64973
1996,189.68001
1997,266.2752
1998,250.8858
1999,262.75439
2000,322.86268
2001,472.2396
2002,335.63174
2003,392.86227
2004,457.20455
2005,557.85877
2006,595.74988
2007,604.75501
2008,669.87592
2009,513.60527
