years,data
1970,1.15371
1971,1.16426
1972,1.20459
1973,1.48167
1974,2.49558
1975,2.61717
1976,2.79346
1977,3.10524
1978,3.28807
1979,4.82423
1980,6.97023
1981,8.58521
1982,7.97712
1983,7.26302
1984,7.19014
1985,6.98039
1986,6.29396
1987,6.88728
1988,6.67465
1989,7.30176
1990,8.25977
1991,7.85486
1992,8.19326
1993,8.58537
1994,8.23532
1995,7.96952
1996,9.08508
1997,8.79562
1998,7.61981
1999,8.19953
2000,10.78655
2001,10.21997
2002,9.71499
2003,11.03275
2004,13.14372
2005,18.09496
2006,20.0396
2007,21.6824
2008,27.9393
2009,18.30052
