years,data
1960,107204.5834
1961,107688.0542
1962,115309.1271
1963,118502.6722
1964,126464.9774
1965,128634.6856
1966,126910.6977
1967,126007.8077
1968,143579.7029
1969,147231.5875
1970,155818.5652
1971,157148.5416
1972,173829.7547
1973,191855.3056
1974,193272.124
1975,199651.9176
1976,202640.213
1977,212755.7807
1978,215295.7239
1979,214806.3198
1980,201607.1773
1981,213890.6266
1982,187679.4875
1983,208379.7986
1984,202735.4419
1985,188189.1175
1986,188993.6226
1987,197442.1381
1988,199048.494
1989,199725.5346
1990,211953.7876
1991,229496.1967
1992,234302.5424
1993,236108.6724
1994,224876.6532
1995,209032.8388
1996,220564.7936
1997,233030.4435
1998,244985.5682
1999,254646.4447
2000,247230.9783
2001,241256.4923
2002,246201.7056
2003,249547.1718
2004,259815.8781
2005,258923.4623
2006,269674.0175
2007,281667.3235
2008,264607.5541
2009,251452.5473
