years,data
1960,2626.59887
1961,1025.5443
1962,712.22849
1963,905.37812
1964,2020.59925
1965,2028.77556
1966,3300.2434
1967,4858.19775
1968,4761.8086
1969,5887.10895
1970,5426.77804
1971,3431.69396
1972,3562.65242
1973,6108.35757
1974,3343.34901
1975,3517.94753
1976,2989.56539
1977,4435.37774
1978,4215.77331
1979,4774.14
1980,3107.16
1981,884.52
1982,1440.33337
1983,2635.18778
1984,381.64583
1985,503.80876
1986,194.81014
1987,129.1994
1988,46.44133
1989,261.35253
1990,210.73729
1991,219.26168
1992,54.26627
1993,41.81194
1994,26.63653
1995,40.01274
1996,54.51773
1997,35.15854
1998,50.32953
1999,103.05129
2000,85.82016
2001,41.14112
2002,35.74124
2003,12.77922
2004,6.63452
2005,6.48733
2006,16.33606
2007,5.09965
2008,5.25031
2009,0.87165
