years,data
1960,1.035
1961,1.035
1962,1.035
1963,1.108
1964,1.109
1965,1.108
1966,1.108
1967,1.097
1968,1.098
1969,1.098
1970,1.083
1971,1.083
1972,1.083
1973,1.067
1974,1.062
1975,1.064
1976,1.057
1977,1.057
1978,1.055
1979,1.0564
1980,1.043
1981,1.047
1982,1.045
1983,1.033
1984,1.049
1985,1.074
1986,1.077
1987,1.074
1988,1.068
1989,1.048
1990,1.054
1991,1.039
1992,1.04
1993,1.039
1994,1.003
1995,1.02
1996,1.029
1997,1.019
1998,0.982
1999,0.979
2000,0.972
2001,0.975
2002,0.977
2003,1.019
2004,1.025
2005,1.021
2006,1.018
2007,1.027
2008,1.017
2009,1.028
