years,data
1970,1.06605
1971,1.09711
1972,1.12395
1973,1.38129
1974,2.2576
1975,2.42103
1976,2.64316
1977,2.85848
1978,3.05738
1979,4.29634
1980,6.80025
1981,8.35503
1982,7.6502
1983,6.84024
1984,6.87639
1985,6.61944
1986,5.32183
1987,5.99637
1988,5.79371
1989,6.5963
1990,7.65089
1991,7.11843
1992,7.53249
1993,7.75067
1994,7.49141
1995,6.42566
1996,8.24425
1997,8.00132
1998,6.94429
1999,7.37855
2000,9.97544
2001,9.43628
2002,8.90682
2003,10.135
2004,12.44376
2005,17.25233
2006,19.33973
2007,20.93661
2008,27.09342
2009,17.65044
