years,data
1970,2.96426
1971,3.10508
1972,2.92889
1973,2.49988
1974,3.41365
1975,3.60981
1976,3.37561
1977,3.42983
1978,2.92504
1979,3.74834
1980,4.20702
1981,4.16959
1982,3.04608
1983,2.26014
1984,10.05934
1985,17.31951
1986,12.58036
1987,12.89426
1988,13.01958
1989,15.03492
1990,16.00778
1991,17.24683
1992,16.093
1993,29.10384
1994,30.41057
1995,32.4104
1996,35.04394
1997,36.7867
1998,22.5488
1999,16.99575
2000,21.66677
2001,37.63434
2002,35.27515
2003,43.13418
2004,57.76959
2005,69.71357
2006,81.41423
2007,60.83745
2008,62.88583
2009,44.415
