years,data
1970,10.43101
1971,10.35186
1972,10.04939
1973,9.73753
1974,11.36562
1975,11.14165
1976,11.05735
1977,11.73963
1978,11.72146
1979,12.68483
1980,14.02402
1981,14.47473
1982,12.86417
1983,12.27297
1984,12.1292
1985,11.27398
1986,10.32661
1987,10.60722
1988,10.40195
1989,10.56272
1990,11.06312
1991,9.85086
1992,9.14853
1993,8.57346
1994,7.44558
1995,6.88444
1996,7.25836
1997,7.31439
1998,7.05481
1999,7.0233
2000,8.14631
2001,8.13314
2002,7.29957
2003,7.68678
2004,8.1466
2005,9.50857
2006,10.05347
2007,10.57882
2008,11.36846
2009,8.67649
