years,data
1960,16972.0
1961,25751.0
1962,25413.0
1963,23232.0
1964,19816.0
1965,24905.0
1966,21128.0
1967,24440.0
1968,26062.0
1969,28494.0
1970,30287.0
1971,29095.0
1972,36306.0
1973,29516.0
1974,32346.0
1975,29018.0
1976,27901.0
1977,22157.0
1978,22974.0
1979,29136.0
1980,38355.0
1981,39307.0
1982,34877.0
1983,30341.0
1984,9319.0
1985,25966.0
1986,25753.0
1987,25703.0
1988,37094.0
1989,52386.0
1990,76091.0
1991,71788.0
1992,50350.87428
1993,62345.5582
1994,59206.62295
1995,56863.83272
1996,27060.75193
1997,62382.51434
1998,52511.43792
1999,48679.87546
2000,45971.06902
2001,45669.693
2002,41773.436
2003,29466.805
2004,27335.22
2005,19936.877
2006,17735.941
2007,13691.975
2008,13718.0
2009,11095.0
