years,data
1970,21.79897
1971,21.63267
1972,25.54826
1973,34.12147
1974,44.35272
1975,40.93814
1976,46.04122
1977,52.64278
1978,52.8328
1979,69.94593
1980,98.18548
1981,77.31401
1982,59.33786
1983,80.13163
1984,154.12707
1985,89.7838
1986,45.19945
1987,41.19104
1988,35.81592
1989,95.49171
1990,239.46893
1991,267.52712
1992,174.71296
1993,189.82756
1994,180.58594
1995,167.13618
1996,64.55017
1997,83.1518
1998,84.18303
1999,123.57916
2000,127.53495
2001,246.18053
2002,158.74863
2003,153.50232
2004,168.20869
2005,201.33956
2006,245.35468
2007,492.01234
2008,535.27945
2009,378.08586
