years,data
1970,516.48862
1971,570.5762
1972,644.65374
1973,800.68072
1974,1097.82766
1975,1227.1284
1976,1375.59243
1977,1701.7349
1978,1860.23101
1979,2486.94094
1980,3135.40868
1981,3557.20235
1982,3514.60715
1983,3283.96771
1984,3502.39153
1985,3654.58997
1986,3061.63177
1987,3309.23587
1988,3407.44288
1989,3655.54489
1990,4014.79817
1991,3908.40282
1992,4111.58557
1993,4427.33806
1994,4547.05905
1995,4638.63539
1996,5285.5478
1997,5333.25338
1998,5072.93872
1999,5675.99887
2000,7366.35024
2001,7426.78226
2002,7045.07297
2003,8684.82259
2004,10949.74879
2005,13823.32064
2006,15252.20672
2007,16347.01392
2008,19037.5528
2009,12550.99762
