years,data
1960,15.2848
1961,9.58213
1962,34.67623
1963,30.9424
1964,38.911
1965,16.42068
1966,5.45803
1967,5.78423
1968,17.48665
1969,16.16438
1970,7.15893
1971,36.80235
1972,661.0484
1973,2912.42713
1974,3859.54465
1975,9616.7444
1976,6413.2085
1977,7017.73865
1978,6952.51613
1979,3493.70103
1980,2542.55425
1981,1726.02323
1982,1488.5904
1983,1268.48113
1984,1051.20863
1985,1231.28268
1986,1397.85438
1987,1909.3418
1988,1145.24743
1989,1248.7635
1990,1167.72028
1991,844.28133
1992,716.99925
1993,551.17315
1994,398.05138
1995,621.90613
1996,586.91535
1997,641.12863
1998,679.27073
1999,438.6691
2000,2076.69988
2001,2533.5721
2002,583.30968
2003,556.35158
2004,484.16165
2005,453.17341
2006,764.93335
2007,493.7736
2008,516.17073
2009,603.9826
