years,data
1960,2769.2
1961,2717.6
1962,2666.0
1963,2631.6
1964,2648.8
1965,2580.0
1966,2648.8
1967,2717.6
1968,2803.6
1969,2889.6
1970,3010.0
1971,2889.6
1972,2769.2
1973,2666.0
1974,2786.4
1975,3405.6
1976,3784.0
1977,4145.2
1978,4042.0
1979,4575.2
1980,8752.5496
1981,11810.3736
1982,12263.0218
1983,13115.6714
1984,14385.668
1985,14818.7316
1986,13498.2506
1987,7308.3282
1988,7799.511
1989,7885.22
1990,8219.5162
1991,8616.8528
1992,9040.6326
1993,8651.3938
1994,8211.9458
1995,8211.9458
1996,8527.7898
1997,9692.2346
1998,8612.9048
1999,9066.2154
2000,9746.1816
2001,5680.8388
2002,5766.4108
2003,6069.906
2004,6221.6536
2005,8340.7342
2006,7592.0916
2007,8370.7678
2008,8760.1058
2009,8370.7678
