years,data
1960,4012.94849
1961,3836.9629
1962,3672.12878
1963,4027.53031
1964,4089.10173
1965,3695.21696
1966,3679.36818
1967,4180.13105
1968,4147.20373
1969,4389.1241
1970,4339.3804
1971,4526.40288
1972,4782.42417
1973,4574.10469
1974,4782.71253
1975,5413.77876
1976,5816.28547
1977,6838.2955
1978,7128.91807
1979,8291.19153
1980,17835.00581
1981,21468.86588
1982,21634.73747
1983,23643.69664
1984,25139.34211
1985,25557.79475
1986,24042.52306
1987,17521.24706
1988,18364.61939
1989,15620.34064
1990,13740.58609
1991,14585.36246
1992,15094.93557
1993,13870.681
1994,14181.80795
1995,16653.19869
1996,14707.18648
1997,16422.29317
1998,12302.80131
1999,12719.41704
2000,13603.41768
2001,10376.76406
2002,9299.13173
2003,9556.87134
2004,9671.23441
2005,25121.70525
2006,25182.79468
2007,29070.01911
2008,35808.45171
2009,35412.81309
