years,data
1960,723.76212
1961,756.18742
1962,978.88186
1963,1009.61602
1964,1031.99493
1965,1055.50251
1966,742.52854
1967,1065.15399
1968,1089.52957
1969,1209.51838
1970,1303.86201
1971,1324.05052
1972,1425.42857
1973,1362.11817
1974,1477.07895
1975,1119.2381
1976,915.0
1977,945.04044
1978,1141.11905
1979,1739.33142
1980,1589.05688
1981,1278.21928
1982,1655.24445
1983,1654.16366
1984,1511.28797
1985,1722.02402
1986,1704.09663
1987,1942.52499
1988,1720.57143
1989,1607.71429
1990,1507.71429
1991,1699.71429
1992,2094.71429
1993,1843.04762
1994,1866.5
1995,1937.62464
1996,1624.81351
1997,1203.71456
1998,1344.95719
1999,1808.8806
2000,1660.07143
2001,1649.83354
2002,1508.99995
2003,1822.8809
2004,1575.38105
2005,1394.64281
2006,1566.92842
2007,1568.75984
2008,2523.94197
2009,2056.92202
