years,data
1960,121479.9737
1961,126909.3727
1962,135914.9555
1963,144419.0982
1964,147656.9144
1965,145912.6723
1966,159353.1301
1967,167968.5108
1968,188614.2228
1969,201346.9758
1970,213266.2588
1971,221181.827
1972,261042.4664
1973,325801.3479
1974,325713.2511
1975,306741.7805
1976,307350.1275
1977,351128.1312
1978,357326.6295
1979,345708.0779
1980,301248.1394
1981,284336.8472
1982,278320.8984
1983,288979.7517
1984,311784.357
1985,316908.9021
1986,334481.932
1987,341792.738
1988,347597.7577
1989,352573.9256
1990,347127.6117
1991,354516.6107
1992,365139.4944
1993,380705.7925
1994,388406.4975
1995,408050.8462
1996,438119.6909
1997,439103.1702
1998,476947.1194
1999,503230.1169
2000,511434.6574
2001,516191.9297
2002,528326.3893
2003,535979.3851
2004,561745.9898
2005,577544.9484
2006,587686.7271
2007,580019.9936
2008,558536.401
2009,520822.3276
