years,data
1960,1.035
1961,1.035
1962,1.035
1963,1.077
1964,1.075
1965,1.076
1966,1.076
1967,1.065
1968,1.076
1969,1.076
1970,1.059
1971,1.059
1972,1.059
1973,1.056
1974,1.065
1975,1.052
1976,1.052
1977,1.056
1978,1.0647
1979,1.0454
1980,1.049
1981,1.053
1982,1.054
1983,1.045
1984,1.047
1985,1.05
1986,1.039
1987,1.036
1988,1.034
1989,1.04
1990,1.032
1991,1.025
1992,1.031
1993,1.028
1994,1.027
1995,1.035
1996,1.011
1997,1.021
1998,1.016
1999,1.015
2000,1.013
2001,1.015
2002,1.018
2003,1.01
2004,1.019
2005,1.024
2006,1.02
2007,1.023
2008,1.027
2009,1.021
