years,data
1970,14.34789
1971,17.5429
1972,19.45408
1973,24.35798
1974,27.17002
1975,37.83286
1976,52.45289
1977,59.85988
1978,65.13494
1979,71.31914
1980,86.17301
1981,94.52886
1982,127.76312
1983,136.64505
1984,141.77208
1985,141.2831
1986,111.63299
1987,125.6174
1988,140.64614
1989,136.25166
1990,135.98253
1991,139.94259
1992,140.80987
1993,139.51988
1994,153.87246
1995,148.21608
1996,145.51424
1997,160.00193
1998,190.73011
1999,193.12932
2000,215.00359
2001,244.60858
2002,266.95315
2003,253.16967
2004,285.16834
2005,314.09477
2006,397.1099
2007,419.78711
2008,423.03326
2009,391.18142
