years,data
1960,515.01292
1961,487.35811
1962,483.80198
1963,404.24417
1964,443.90438
1965,436.529
1966,470.46078
1967,526.22732
1968,424.66299
1969,444.15849
1970,455.72071
1971,455.39483
1972,469.6184
1973,453.72211
1974,476.62661
1975,439.9814
1976,375.92454
1977,372.76563
1978,368.79366
1979,341.16489
1980,309.35898
1981,270.27434
1982,213.56733
1983,185.56462
1984,249.66717
1985,403.96791
1986,419.25828
1987,405.66593
1988,404.80342
1989,419.87087
1990,503.05952
1991,368.29902
1992,345.96131
1993,338.06146
1994,366.35752
1995,409.8539
1996,437.46184
1997,457.32552
1998,472.81561
1999,334.00195
2000,338.67264
2001,912.63332
2002,910.94427
2003,987.67802
2004,1201.61042
2005,1048.46157
2006,1220.42491
2007,1075.12088
2008,1048.95832
2009,1000.00268
