years,data
1960,1420.56175
1961,1872.34146
1962,2567.20349
1963,2593.69787
1964,2720.23385
1965,2598.98224
1966,1768.53566
1967,2524.08081
1968,2502.65899
1969,2696.44297
1970,2829.83541
1971,2888.51658
1972,3038.59245
1973,2816.75226
1974,2742.25053
1975,1797.12523
1976,1453.55224
1977,1491.33288
1978,1814.47042
1979,3055.69867
1980,2151.19644
1981,2058.42199
1982,2581.89258
1983,2964.23945
1984,2336.56797
1985,3072.65332
1986,2975.57952
1987,3594.8147
1988,2789.76853
1989,2703.37618
1990,2495.41498
1991,2810.50625
1992,3032.48296
1993,2658.70156
1994,2735.51787
1995,3137.11462
1996,2527.19078
1997,2321.12682
1998,3314.37078
1999,4589.34226
2000,4020.50287
2001,3805.82595
2002,3866.4578
2003,3089.97342
2004,2675.00086
2005,2788.62772
2006,3013.32923
2007,2812.12101
2008,4847.37196
2009,4519.12215
