years,data
1970,31.37909
1971,32.18537
1972,36.68979
1973,42.71846
1974,78.67974
1975,60.36496
1976,57.69917
1977,70.19794
1978,82.60736
1979,104.84904
1980,117.98235
1981,129.03033
1982,107.58766
1983,111.68054
1984,149.52051
1985,150.4909
1986,135.23774
1987,112.96465
1988,119.50432
1989,108.80053
1990,107.9878
1991,122.37904
1992,140.24799
1993,127.33803
1994,137.39402
1995,154.7627
1996,182.1133
1997,186.1521
1998,210.63868
1999,197.07898
2000,216.20479
2001,152.78056
2002,187.76044
2003,211.36137
2004,278.99676
2005,322.05032
2006,361.57674
2007,379.82114
2008,379.48686
2009,293.17573
