years,data
1970,1.632212772
1971,1.407618188
1972,1.421231663
1973,1.640742808
1974,2.585574153
1975,3.186704817
1976,3.486529717
1977,3.55529634
1978,3.757623376
1979,6.11976602
1980,5.45276
1981,6.54566
1982,6.58566
1983,8.02743789
1984,7.938637438
1985,8.277372946
1986,4.883254496
1987,4.75938445
1988,4.985315406
1989,5.506517117
1990,7.22144557
1991,6.056972726
1992,5.21655304
1993,5.507803611
1994,5.000137998
1995,5.079650523
1996,5.448281809
1997,5.192667084
1998,5.077521638
1999,5.995260682
2000,9.321484249
2001,8.342180846
2002,8.535620944
2003,8.791478784
2004,11.076724
2005,13.30573696
2006,20.12448595
2007,22.9693625
2008,28.46163271
2009,21.8056245
