years,data
1970,57.76468
1971,61.9539
1972,71.38074
1973,90.12936
1974,122.06679
1975,167.68797
1976,189.41039
1977,215.22398
1978,229.11381
1979,276.12964
1980,311.14609
1981,393.48802
1982,392.03337
1983,417.0339
1984,386.66357
1985,434.24074
1986,429.70116
1987,445.34368
1988,487.02545
1989,494.27085
1990,526.51846
1991,546.54793
1992,602.34941
1993,637.71897
1994,635.90499
1995,630.9372
1996,663.79715
1997,669.31288
1998,643.09505
1999,628.39806
2000,631.47389
2001,596.57502
2002,573.49104
2003,586.59713
2004,637.41903
2005,665.28002
2006,697.50393
2007,742.58703
2008,846.00953
2009,745.37683
