years,data
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,0.04481
1982,0.08227
1983,0.01009
1984,0.0
1985,0.0
1986,0.0
1987,0.0
1988,0.0
1989,0.0
1990,0.0
1991,0.0
1992,0.0
1993,0.62564
1994,1.68877
1995,5.69364
1996,4.89128
1997,5.13532
1998,3.79956
1999,2.22725
2000,2.5128
2001,9.0385
2002,4.91491
2003,5.09097
2004,5.64697
2005,61.54366
2006,73.82734
2007,71.66952
2008,89.67827
2009,88.359
