years,data
1970,0.60502
1971,0.56438
1972,0.94377
1973,1.03157
1974,1.80187
1975,2.12267
1976,2.25662
1977,2.30356
1978,2.2051
1979,2.9674
1980,4.57021
1981,6.35655
1982,6.51239
1983,5.54451
1984,4.99964
1985,5.15022
1986,3.63864
1987,3.80128
1988,4.06837
1989,3.76046
1990,5.03326
1991,4.88665
1992,4.53407
1993,4.87463
1994,3.5299
1995,4.87347
1996,5.10821
1997,5.3129
1998,4.29
1999,4.61483
2000,8.2425
2001,7.17609
2002,6.73532
2003,7.73
2004,8.48627
2005,13.98023
2006,16.26777
2007,16.71001
2008,20.5
2009,14.72999
