years,data
1970,1.42908
1971,1.70677
1972,2.65139
1973,4.1107
1974,6.67077
1975,7.3957
1976,7.93796
1977,10.86218
1978,13.28111
1979,11.48472
1980,11.33591
1981,2.64807
1982,1.03246
1983,7.88822
1984,8.85771
1985,16.02531
1986,7.94401
1987,10.87514
1988,10.08212
1989,10.57105
1990,14.93612
1991,9.20704
1992,7.43502
1993,7.503
1994,10.85169
1995,10.43717
1996,20.663
1997,20.55632
1998,26.90803
1999,29.67421
2000,39.36241
2001,30.63685
2002,31.0668
2003,21.55503
2004,21.62869
2005,40.21664
2006,44.89782
2007,66.82283
2008,172.72518
2009,74.95544
