years,data
1970,8569.0
1971,9649.0
1972,11292.0
1973,13330.0
1974,14611.0
1975,15284.0
1976,16970.0
1977,19609.0
1978,23279.0
1979,27495.0
1980,30764.0
1981,34269.0
1982,35794.0
1983,39774.0
1984,46135.0
1985,50709.0
1986,55881.0
1987,60047.0
1988,64945.0
1989,67895.0
1990,70632.0
1991,73358.0
1992,82682.0
1993,89300.0
1994,100374.0
1995,109906.0
1996,119530.0
1997,128099.0
1998,139289.0
1999,151188.0
2000,161901.0
2001,170174.0
2002,177106.0
2003,189139.0
2004,201287.0
2005,222968.0
2006,246837.0
2007,260434.0
2008,261537.0
2009,254099.0
