years,data
1970,2.46345
1971,2.32944
1972,2.46657
1973,2.89111
1974,3.73221
1975,4.45177
1976,4.47271
1977,5.10169
1978,4.68342
1979,6.2631
1980,8.45656
1981,10.42303
1982,11.835
1983,11.71558
1984,10.65243
1985,10.12074
1986,9.82882
1987,10.59393
1988,9.43244
1989,14.05387
1990,13.65188
1991,14.04962
1992,11.38694
1993,11.62746
1994,13.32313
1995,12.48621
1996,13.73653
1997,15.52498
1998,13.24504
1999,12.68251
2000,15.88739
2001,18.54282
2002,16.76963
2003,17.71607
2004,19.75144
2005,22.47848
2006,26.35166
2007,29.48452
2008,34.60471
2009,30.75494
