years,data
1960,73.0
1961,73.0
1962,39.0
1963,68.0
1964,64.0
1965,97.0
1966,132.0
1967,2924.0
1968,3370.0
1969,2433.0
1970,1784.0
1971,1236.0
1972,993.0
1973,804.0
1974,740.0
1975,635.0
1976,519.0
1977,427.0
1978,418.0
1979,472.0
1980,406.0
1981,357.0
1982,335.0
1983,237.0
1984,215.0
1985,175.0
1986,161.0
1987,130.0
1988,114.0
1989,137.0
1990,121.0
1991,111.0
1992,94.0
1993,73.0
1994,65.0
1995,71.0
1996,84.0
1997,82.0
1998,78.0
1999,66.0
2000,59.0
2001,59.0
2002,63.0
2003,47.0
2004,52.0
2005,50.0
2006,55.0
2007,43.0
2008,52.0
2009,46.0
