years,data
1970,2.80079
1971,2.869
1972,2.82717
1973,3.06101
1974,4.11967
1975,4.61696
1976,4.83584
1977,5.09141
1978,5.41691
1979,6.98417
1980,9.67976
1981,10.82614
1982,10.33941
1983,8.87093
1984,8.93889
1985,9.05882
1986,7.23587
1987,7.77156
1988,7.31049
1989,8.18732
1990,9.21607
1991,8.5711
1992,9.22673
1993,9.57653
1994,9.5805
1995,9.64027
1996,10.55637
1997,10.58862
1998,8.88833
1999,9.66379
2000,12.18081
2001,11.62457
2002,10.70968
2003,13.51872
2004,15.57584
2005,18.64967
2006,20.56535
2007,21.88925
2008,25.33844
2009,18.27942
